id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNteE9xTmFnEAE,,3 months ago,2022-03-20 14:37:33.661662,5.0,Ati Mulyani,0,0,https://www.google.com/maps/contrib/102784152676939345446/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtLUpla2tnRRAB,(Translated by Google) The courier was not polite in the delivery of Indramayu krangkeng …,3 months ago,2022-03-20 14:37:33.662912,1.0,Lili roni,0,0,https://www.google.com/maps/contrib/106937913680732741780/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtdUx1ZkFnEAE,,3 months ago,2022-03-20 14:37:33.664232,1.0,Evi Lestiani,0,0,https://www.google.com/maps/contrib/100324342916644154527/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtbU16elBREAE,,3 months ago,2022-03-20 14:37:33.665468,1.0,Susilo,0,0,https://www.google.com/maps/contrib/118064505829472126048/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNtbU1DRzZBRRAB,(Translated by Google) SORRY.... SERVICE VERY JELEEEEEK  Delivery of goods to the destination …,3 months ago,2022-03-20 14:37:33.667172,1.0,Nasherkhan Elfloreziy,0,0,https://www.google.com/maps/contrib/104066036641766486495/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNtaUlYc09REAE,"(Translated by Google) Slow and untrustworthy 👎👎👎 Please monitor express delivery couriers for ninja, in the past, we used to use lazada using jn*, how come we always return using ninja, our goods are only dented, please help, we as …",3 months ago,2022-03-20 14:37:33.668771,1.0,Yanuar Zakaria,0,0,https://www.google.com/maps/contrib/104971773622167922718/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHMzhTUmpBRRAB,,3 months ago,2022-03-20 14:37:40.014478,2.0,septia putri Maharani,0,0,https://www.google.com/maps/contrib/118065416756659622970/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHeDRhNlNBEAE,Kacaw wes ...angel,3 months ago,2022-03-20 14:37:40.016069,1.0,Angga Riyanto,0,0,https://www.google.com/maps/contrib/107062319998433391701/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHMl9ta09nEAE,(Translated by Google) JANCOOOK EXPEDITION ....... NINJA NAMES BECOME BAD BECAUSE YOU USE . …,3 months ago,2022-03-20 14:37:40.017524,1.0,Bengkel Jeep,0,0,https://www.google.com/maps/contrib/105264564157909072684/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHbTQ3T2V3EAE,"(Translated by Google) YOU Oath AT WORK IS VERY SLOW, MY PACKAGE HAS NOT BEEN ANTERED FOR A WEEK WHICH IS RIGHT ANTER. NEVER PAKE OTHER EXPEDITIONS LIKE THIS. DO YOU ALL INTENTION TO WORK? …",3 months ago,2022-03-20 14:37:40.019955,1.0,Mega Kurniawati,0,0,https://www.google.com/maps/contrib/117872742214638523929/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHcWFDcDJ3RRAB,"(Translated by Google) Until I waited and I got to work again, no news  (Original) …",3 months ago,2022-03-20 14:37:40.021867,1.0,Muhamad Rizki kurniawan,0,0,https://www.google.com/maps/contrib/100355148558956486945/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHMFk2U29nRRAB,,3 months ago,2022-03-20 14:37:40.023516,2.0,kayla mulizahra,0,0,https://www.google.com/maps/contrib/101138991498388024563/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHMXJmUzV3RRAB,"(Translated by Google) Delivery from Bekasi to Cikarang, maybe 5 days,,,, if there was another courier in the online store, I would choose another courier, the slowness stings to death,,,, I give up choosing this courier,,,, …",3 months ago,2022-03-20 14:37:40.025191,1.0,Nayla Lutfiah,0,0,https://www.google.com/maps/contrib/113265467651413111939/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHc3BlM1p3EAE,"(Translated by Google) The most chaotic expedition ever, incompetent management... I thought the only problem was Jayapura, eh, it turns out that almost everything in other cities is the same. Likes to hold goods in the warehouse. Basic …",3 months ago,2022-03-20 14:37:40.026793,1.0,Daniel Putra Panggabean,0,0,https://www.google.com/maps/contrib/116191046219546769384/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHc3FUY2tRRRAB,Nice,3 months ago,2022-03-20 14:37:40.028292,5.0,Andhika P,0,0,https://www.google.com/maps/contrib/106791275399065792476/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHM05LOHVnRRAB,(Translated by Google) Again and again my package of 5 pics was replaced with an empty cardboard That's right👎👎😡😡 no follow-up by ninja...the workers are all liars …,3 months ago,2022-03-20 14:37:40.029760,1.0,RahmI Kurnia,0,0,https://www.google.com/maps/contrib/113583120661696515664/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHbktmMkFnEAE,"(Translated by Google) Bad expedition, the estimate is too late  (Original) …",3 months ago,2022-03-20 14:37:46.407032,1.0,Didik Nasifudin,0,0,https://www.google.com/maps/contrib/113587377612490774090/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURHbU9Penh3RRAB,"(Translated by Google) The name does have an express but.....the delivery took a long time, the order on the 12th only arrived on the 17th even though it was only from West Jakarta to Tangsel that it was like sending goods outside Java. …",4 months ago,2022-03-20 14:37:46.408605,1.0,_G,0,0,https://www.google.com/maps/contrib/104617788849140129379/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHcVBQb2R3EAE,(Translated by Google) PLEASE CONTINUE!  (Original) TOLONG BERBENAH !,4 months ago,2022-03-20 14:37:46.410574,2.0,backup line,0,0,https://www.google.com/maps/contrib/113249968593842185145/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHcUx2UlpREAE,,4 months ago,2022-03-20 14:37:46.412332,1.0,kurnia widyastuti,0,0,https://www.google.com/maps/contrib/105267967087279192723/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSURHOElubER3EAE,"(Translated by Google) Last month on October 18, I was scammed by a ninja xpres gift asking for a ransom of 100 thousand for dp, it turned out that the ring was fake, not a wedding ring. If it's a halal gift, don't ask for compensation. …",4 months ago,2022-03-20 14:37:46.414063,1.0,Razika Halwatuzahra,0,0,https://www.google.com/maps/contrib/108208603905937731776/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHcl9XaVRBEAE,"(Translated by Google) Slow from jakarta to jakarta 3 days gas up even though important items want to go to work, other expeditions didn't arrive 1 day already received, ordered 2 items from north jakarta using sicepat and from south …",4 months ago,2022-03-20 14:37:46.416423,1.0,PilosGaming,0,0,https://www.google.com/maps/contrib/110082482102039633712/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHeDZyQmh3RRAB,(Translated by Google) Is there a warehouse job vacancy?  (Original) …,4 months ago,2022-03-20 14:37:46.418200,5.0,Fake 09072017,0,0,https://www.google.com/maps/contrib/109282857698815931484/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHeTRiOUJnEAE,(Translated by Google) NAJIS KNOWLEDGE  (Original) NAJIS KAPOK,4 months ago,2022-03-20 14:37:46.419873,1.0,Ravi Reonaldy,0,0,https://www.google.com/maps/contrib/104336593141084101847/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHX2ZUaExREAE,"(Translated by Google) My package hasn't arrived yet. The status update is being sent to the recipient's address from a day ago. Very slow, unprofessional work. Please pay attention to the management people and improve their services. …",4 months ago,2022-03-20 14:37:46.421413,1.0,Ridho L N,0,0,https://www.google.com/maps/contrib/100644526894376145053/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHZ2Z2bU1BEAE,"(Translated by Google) My item worth several million lost and replaced only 70,000. It took CS a week to figure out what to do. Back and forth asking for updates is always told to wait. It seems that they still have a lot of manual work …",4 months ago,2022-03-20 14:37:46.423316,1.0,Albert GDP,0,0,https://www.google.com/maps/contrib/102025211157816743305/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHaHFDY0p3EAE,"(Translated by Google) Expeditions & couriers are not trustworthy. There's a naughty courier. My package from tempo scan dkrm to a different address. After all, there is no confirmation before delivery. The one who received is not …",4 months ago,2022-03-20 14:37:52.847658,1.0,Nadiah Nadiah,0,0,https://www.google.com/maps/contrib/105625445736863775535/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUNHX0x1Wmp3RRAB,"(Translated by Google) Why is it that every time I receive a package from a ninja, it's definitely never correct, now my package doesn't even arrive even though it's already at the destination address, the courier finally brought my package …",4 months ago,2022-03-20 14:37:52.849345,1.0,Neng Uii 27496,0,0,https://www.google.com/maps/contrib/117481321068451874360/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHakliMU1BEAE,(Translated by Google) MY PACKAGE HAS BEEN STANDED FOR 11 DAYS AT NINJA EXPRESS AND HAVE NOT BEEN DONE!!! BUT THE NOMINAL IS HUGE!! 1.6M ORDER FROM LAZADA!! …,4 months ago,2022-03-20 14:37:52.850957,1.0,Anggel Lika,0,0,https://www.google.com/maps/contrib/102405853868853794514/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUNHaEpXNlN3EAE,(Translated by Google) Menntang2 order cod system rarely arrives with the reason that the buyer's money is not sufficient. ️ …,4 months ago,2022-03-20 14:37:52.852697,1.0,Degool Ardi68,0,0,https://www.google.com/maps/contrib/101976796299297250601/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2MTdPcmhnRRAB,"(Translated by Google) Very bad..... just used this expedition for the first time, and gave up!!!! My item hasn't arrived yet, wow, it's been a week …",5 months ago,2022-03-20 14:37:52.854826,1.0,Zasinta Yolanda,0,0,https://www.google.com/maps/contrib/116826006116153837982/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2bGFQREtREAE,Good delevery service,5 months ago,2022-03-20 14:37:52.856981,5.0,candra feriyaman,0,0,https://www.google.com/maps/contrib/112392207297761987743/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSURjOGJ1VWh3RRAB,It has 2 times i use this service.. so bad response,5 months ago,2022-03-20 14:37:52.858558,3.0,Tiandra Intifada,0,0,https://www.google.com/maps/contrib/102808721343688944979/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2eWNxUm9BRRAB,(Translated by Google) Is there a half star?  (Original) Ada bintang setengah?,5 months ago,2022-03-20 14:37:52.860393,1.0,Nuridin,0,0,https://www.google.com/maps/contrib/106894622655361933054/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2OGNhUEhBEAE,"(Translated by Google) Very bad there is no recommendation solution for those who want to use ninja services, it's better not to, the service is bad …",5 months ago,2022-03-20 14:37:52.861872,1.0,rizal chanel,0,0,https://www.google.com/maps/contrib/103094200924558174321/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2NXZIOWpRRRAB,"(Translated by Google) Please, please deliver my package, from the 9th until now it hasn't arrived yet.... it's really bad, please take responsibility …",5 months ago,2022-03-20 14:37:52.863870,1.0,Wahid agus Daryono,0,0,https://www.google.com/maps/contrib/107187929659487829241/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2NXByVjlRRRAB,"(Translated by Google) Which central telephone number, this is my package, it didn't arrive from September 21st. Instead, it went back to the seller according to the lazada apk …",5 months ago,2022-03-20 14:37:59.465828,1.0,Muhammad Amin,0,0,https://www.google.com/maps/contrib/100199939601577061063/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2eHQ3X1NREAE,"(Translated by Google) Tokopedia marketplace orders with ninja express pickups always arrive in 3-4 days, it's been more than a month. Disappointing. Please management, don't make excuses for overload, just close or cancel the order if it's …",5 months ago,2022-03-20 14:37:59.467440,1.0,Febryo Kurniawan,0,0,https://www.google.com/maps/contrib/116497398268472243733/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2d3RIMVl3EAE,(Translated by Google) THE SLOWEST DELIVERY SERVICE IN INDONESIA.  JAKARTA TUESDAY TO FRIDAY BLM ARRIVES IN MALANG CITY. …,5 months ago,2022-03-20 14:37:59.469404,1.0,Christ ACHS,0,0,https://www.google.com/maps/contrib/110055605762457984263/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUQ2N1BQdS1BRRAB,"(Translated by Google) The problem of long delivery is normal, but I was disappointed with one of the ninjaID couriers who seemed to ""cheat me, Deliver the package at night"" and I paid with 50 thousand and the courier said there was no …",5 months ago,2022-03-20 14:37:59.471310,1.0,Silvia Hartini,0,0,https://www.google.com/maps/contrib/100381695400214876613/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUQ2bE9TdVd3EAE,(Translated by Google) The delivery is long  (Original) Pengirimannya lama,5 months ago,2022-03-20 14:37:59.472858,1.0,Saeful Amri,0,0,https://www.google.com/maps/contrib/110591706579788336647/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2Xzh2QlVBEAE,(Translated by Google) Try recruiting LG drivers who have a lot of bosses  (Original) …,6 months ago,2022-03-20 14:37:59.474671,1.0,FASH ENTERTAINMENT,0,0,https://www.google.com/maps/contrib/106894172719845419605/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2XzhDcFp3EAE,"(Translated by Google) It's too bad that the delivery took a week and it failed to deliver, you guys did a good job …",6 months ago,2022-03-20 14:37:59.476287,2.0,Rendi P,0,0,https://www.google.com/maps/contrib/108368065546149265284/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2djdPTzR3RRAB,,6 months ago,2022-03-20 14:37:59.477604,1.0,Lukas Trisilo,0,0,https://www.google.com/maps/contrib/115808642343929086327/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2dl9ydVRREAE,"(Translated by Google) Kapokkk maakkk.. Better to use something else. Severely slow, plus too much parking. …",6 months ago,2022-03-20 14:37:59.479250,1.0,rahmat ajie,0,0,https://www.google.com/maps/contrib/104859354251639866922/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2NzZfUEhBEAE,"(Translated by Google) Use another courier from the same area and destination 3 days to arrive. This is it 😂 , it's true that the delivery is not optimal. …",6 months ago,2022-03-20 14:37:59.480769,1.0,eric reyhan,0,0,https://www.google.com/maps/contrib/111015954593747175671/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2cjhXUHJnRRAB,"(Translated by Google) Ordered the package on the 09th. Just picked up on the 13th. Sent on the 16th, even worse, neither me nor my family felt that they had received the package. CRITICAL. Please pay more attention to this. SUKARAJA …",6 months ago,2022-03-20 14:38:06.014735,1.0,Muhamad Gusdezan,0,0,https://www.google.com/maps/contrib/103361742260656279207/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2cjhYTjNnRRAB,,6 months ago,2022-03-20 14:38:06.016513,1.0,s mey ylia mey,0,0,https://www.google.com/maps/contrib/117412999115779010730/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2bDZuNnlBRRAB,"(Translated by Google) TO THE DEAR NINJA XPRESS COMPANY.... yesterday night and this afternoon I got a WA claiming to be a courier from NINJA XPRESS so that I prepare 13,000 money,,, and I never feel like ordering goods so that WA has …",6 months ago,2022-03-20 14:38:06.018630,1.0,Suzanna Fitri,0,0,https://www.google.com/maps/contrib/118255141284767404131/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2bC16bTBBRRAB,"(Translated by Google) Mostly transits.. even though the distance is close, why do you have to transit again from Jakarta to Jakarta,, what if you leave Jakarta.. I can't imagine it.. every time you buy goods online using ninja services, …",6 months ago,2022-03-20 14:38:06.021356,2.0,Defauzan Fauzan,0,0,https://www.google.com/maps/contrib/114004009956291187449/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2aDZYVjJnRRAB,"(Translated by Google) Bogor Bekasi delivery took up to 5 days, the package was destroyed, even though there was a graphic description and don't slam it, first and last experience using ninja express …",6 months ago,2022-03-20 14:38:06.023504,1.0,Syiva Fauziah,0,0,https://www.google.com/maps/contrib/108733264816881586011/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2MjhlaXd3RRAB,"(Translated by Google) The delivery took a long time, there was no one to contact CS Don't recommend …",6 months ago,2022-03-20 14:38:06.025525,1.0,Robby Hermansyah,0,0,https://www.google.com/maps/contrib/104195191352713007905/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2dzZmUG5RRRAB,(Translated by Google) Disappointed with ninja  (Original) Kecewa pake ninja,6 months ago,2022-03-20 14:38:06.027362,1.0,Alila Vidiani,0,0,https://www.google.com/maps/contrib/104812561704616049021/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2bmRuYnVRRRAB,"(Translated by Google) I've shopped at Lazada twice, the delivery is using ninja express, it's slow. It used to be more than a week, didn't send it now, I ordered it Wednesday until now, it hasn't been sent yet, oh my god, I don't want to …",6 months ago,2022-03-20 14:38:06.029422,1.0,Rodi Yah,0,0,https://www.google.com/maps/contrib/101300481407671117552/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2emZmMUJBEAE,(Translated by Google) It's so bad... It's been a long time.. the status is still on the way.. hadeeuh.. the employees who gave 5 stars for sure. …,6 months ago,2022-03-20 14:38:06.031398,1.0,Jacky 88,0,0,https://www.google.com/maps/contrib/105416743263397522036/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2LWRtY3ZBRRAB,,6 months ago,2022-03-20 14:38:06.032951,5.0,Nabila Harwig Pahlevi,0,0,https://www.google.com/maps/contrib/118097746335237766601/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2bVozNVNBEAE,"(Translated by Google) Please, ninja express, where is my package, I ordered it at Lazada which should have arrived, I waited until 10 pm but my package has not arrived, around 11 pm the WhatsApp courier said it would be sent today, I …",6 months ago,2022-03-20 14:38:12.657498,1.0,Humairoh Savitriningsih,0,0,https://www.google.com/maps/contrib/112700907544601841652/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2OFplc01nEAE,(Translated by Google) I want to ask admin.... at ninja express when will there be job openings 🙏🏿 …,6 months ago,2022-03-20 14:38:12.659550,5.0,Rico hermawan,0,0,https://www.google.com/maps/contrib/101721508858450395509/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2MGZiVDdBRRAB,,6 months ago,2022-03-20 14:38:12.661354,1.0,w Joni,0,0,https://www.google.com/maps/contrib/111540604668689407262/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2b2Q3cW53RRAB,(Translated by Google) HOAX this ninja.. just an ad.. my work is slow like a snail.. …,6 months ago,2022-03-20 14:38:12.662968,1.0,Adhy Roger,0,0,https://www.google.com/maps/contrib/108960835192701631280/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2dXRqVnZBRRAB,(Translated by Google) pickup request arrived at follow up 2 times still long  (Original) …,6 months ago,2022-03-20 14:38:12.664484,1.0,justinchandra 20,0,0,https://www.google.com/maps/contrib/104040971278254607091/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2MG9mMmlRRRAB,"(Translated by Google) Sis, the item that is in the name of Rita Nengsi, Temiang Village, please don't sell it to someone else, sis, please send the item to me this afternoon, sis, around 3 or 4 o'clock …",6 months ago,2022-03-20 14:38:12.666439,2.0,Rita Nengsi,0,0,https://www.google.com/maps/contrib/116142502900594546826/reviews?hl=en-US
ChdDSUhNMG9nS0VJQ0FnSUM2X0xtaGdBRRAB,(Translated by Google) Where did his house come from !!!  (Original) …,6 months ago,2022-03-20 14:38:12.668283,1.0,Krisnanto Putra,0,0,https://www.google.com/maps/contrib/111746658289558108549/reviews?hl=en-US
ChZDSUhNMG9nS0VJQ0FnSUM2MEotVkZ3EAE,,6 months ago,2022-03-20 14:38:12.669662,1.0,Yulia Dwi,0,0,https://www.google.com/maps/contrib/105183108992426819583/reviews?hl=en-US
